39,Private,155603,10,Never-married,Other-service,Own-child,Black,Female,0,2205,40,United-States,0
32,Private,27882,10,Never-married,Machine-op-inspct,Other-relative,White,Female,0,2205,40,Holand-Netherlands,0
34,Self-emp-not-inc,56460,9,Married-civ-spouse,Farming-fishing,Wife,White,Female,0,2179,12,United-States,0
29,Private,119004,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2179,40,United-States,0
51,Self-emp-not-inc,268639,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,2057,60,Canada,0
29,Private,239753,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2057,20,United-States,0
34,Private,199864,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,2057,40,United-States,0
36,Private,183739,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,0,2002,40,United-States,0
25,Private,121102,12,Never-married,Tech-support,Not-in-family,White,Female,0,2001,30,United-States,0
19,Private,264390,10,Never-married,Adm-clerical,Own-child,White,Female,0,2001,40,United-States,0
24,Private,210029,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,2001,37,United-States,0
21,Local-gov,102942,10,Never-married,Other-service,Not-in-family,White,Female,0,2001,40,United-States,0
48,Private,93476,9,Separated,Adm-clerical,Not-in-family,White,Female,0,2001,40,United-States,0
36,Private,297847,9,Never-married,Other-service,Not-in-family,Black,Female,0,2001,40,United-States,0
35,Private,187119,13,Divorced,Sales,Not-in-family,White,Female,0,1980,65,United-States,0
28,Local-gov,304960,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0
28,Private,184723,13,Never-married,Tech-support,Not-in-family,White,Female,0,1980,35,United-States,0
41,Federal-gov,185616,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0
35,Private,54595,6,Widowed,Other-service,Not-in-family,Black,Female,0,1980,40,United-States,0
58,Private,126104,14,Divorced,Adm-clerical,Not-in-family,White,Female,0,1980,45,United-States,0
30,Private,207301,9,Never-married,Sales,Not-in-family,White,Female,0,1980,40,United-States,0
56,Private,34626,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1980,40,United-States,0
36,Self-emp-inc,108293,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,45,United-States,1
29,Self-emp-inc,260729,9,Married-civ-spouse,Sales,Wife,White,Female,0,1977,25,United-States,1
50,Private,133963,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,1
49,Private,101825,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,40,United-States,1
57,Local-gov,174132,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1977,40,United-States,1
45,Private,363677,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,30,United-States,1
28,Private,114158,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,1
45,Local-gov,159816,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,35,United-States,1
40,Self-emp-not-inc,175943,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,15,United-States,1
35,Private,99357,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,30,United-States,1
40,Private,46990,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,1
39,Private,134367,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,24,United-States,1
56,Self-emp-not-inc,48102,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,50,United-States,1
54,Self-emp-not-inc,109418,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1977,35,United-States,1
36,Private,386726,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,United-States,1
49,Local-gov,298445,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,60,United-States,1
39,Local-gov,344855,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,20,United-States,1
23,Private,275818,10,Never-married,Sales,Not-in-family,White,Female,0,1974,40,United-States,0
47,Private,133758,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,1974,40,United-States,0
30,Private,43953,9,Never-married,Adm-clerical,Other-relative,White,Female,0,1974,40,United-States,0
26,Private,58098,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1974,40,United-States,0
56,Private,105281,9,Widowed,Sales,Not-in-family,White,Female,0,1974,40,United-States,0
34,Private,258666,11,Never-married,Tech-support,Not-in-family,White,Female,0,1974,40,United-States,0
23,Private,188545,12,Never-married,Adm-clerical,Own-child,White,Female,0,1974,20,United-States,0
24,Federal-gov,210736,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1974,40,United-States,0
77,Self-emp-not-inc,71676,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,1944,1,United-States,0
47,Private,51835,15,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,60,Honduras,1
48,State-gov,55863,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,46,United-States,1
45,Private,26522,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,35,United-States,1
49,Private,101320,12,Married-civ-spouse,Sales,Wife,White,Female,0,1902,40,United-States,1
43,Local-gov,105862,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,40,United-States,1
50,Private,184424,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1902,38,United-States,1
44,Self-emp-not-inc,402397,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,60,United-States,1
28,Local-gov,250135,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,55,United-States,0
38,Private,169926,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,1
31,State-gov,181824,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,35,United-States,1
31,Private,37546,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,35,United-States,1
39,Private,165215,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,18,United-States,1
50,Local-gov,168672,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,40,United-States,1
32,Private,127610,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,32,United-States,1
48,Private,140782,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,38,United-States,1
31,Self-emp-not-inc,325355,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,1
41,Private,352812,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,United-States,1
43,Private,112181,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,32,United-States,1
46,Local-gov,398986,16,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,52,United-States,1
41,Self-emp-not-inc,186909,14,Married-civ-spouse,Sales,Wife,White,Female,0,1902,35,United-States,1
29,Private,46442,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1902,50,United-States,1
33,Private,51471,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1902,40,United-States,1
43,Private,187728,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,50,United-States,1
53,Federal-gov,173093,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,0,1887,40,Philippines,1
43,Self-emp-not-inc,396758,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,70,United-States,1
34,Private,182274,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1887,40,United-States,1
34,Private,195136,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,40,United-States,1
33,Private,34748,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,20,United-States,1
25,Private,203871,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,40,United-States,1
27,Private,169117,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,1887,40,United-States,1
55,State-gov,153451,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1887,40,United-States,1
35,Private,401930,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1887,42,United-States,1
37,Private,292855,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,35,United-States,1
38,Local-gov,172855,13,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1887,40,United-States,1
50,Private,213290,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1887,36,United-States,1
42,Private,230959,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1887,40,Philippines,1
26,Private,397317,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
42,Private,44121,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
40,Local-gov,105717,14,Never-married,Adm-clerical,Not-in-family,White,Female,0,1876,35,United-States,0
25,Private,193820,13,Never-married,Sales,Not-in-family,White,Female,0,1876,40,United-States,0
53,Private,122109,9,Separated,Adm-clerical,Unmarried,White,Female,0,1876,38,United-States,0
27,Private,34273,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,36,Canada,0
53,Private,174020,14,Divorced,Prof-specialty,Unmarried,White,Female,0,1876,38,United-States,0
46,Local-gov,175754,14,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,60,United-States,0
41,Private,315834,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
25,Private,117833,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
53,Local-gov,103995,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,54,United-States,0
47,Local-gov,154033,10,Divorced,Prof-specialty,Not-in-family,White,Female,0,1876,40,United-States,0
52,State-gov,125796,14,Married-civ-spouse,Prof-specialty,Wife,Black,Female,0,1848,40,United-States,1
48,Local-gov,242923,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,1848,40,United-States,1
37,Private,103121,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1848,40,United-States,1
24,Private,43323,9,Never-married,Other-service,Not-in-family,White,Female,0,1762,40,United-States,0
59,Private,226922,9,Divorced,Sales,Unmarried,White,Female,0,1762,30,United-States,0
24,Private,85088,9,Never-married,Sales,Own-child,White,Female,0,1762,32,United-States,0
52,Private,78012,9,Widowed,Sales,Unmarried,White,Female,0,1762,40,United-States,0
43,Private,138184,9,Divorced,Other-service,Not-in-family,Black,Female,0,1762,35,United-States,0
22,Private,156822,6,Never-married,Sales,Not-in-family,White,Female,0,1762,25,United-States,0
30,Private,145231,12,Divorced,Adm-clerical,Own-child,White,Female,0,1762,40,United-States,0
24,Private,276851,9,Divorced,Protective-serv,Own-child,White,Female,0,1762,40,United-States,0
21,Private,211968,10,Never-married,Sales,Own-child,White,Female,0,1762,28,United-States,0
52,Private,117496,13,Divorced,Prof-specialty,Unmarried,White,Female,0,1755,40,United-States,1
34,Private,271933,13,Never-married,Exec-managerial,Other-relative,White,Female,0,1741,45,United-States,0
42,Local-gov,109684,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1741,35,United-States,0
42,Private,202188,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,1741,50,United-States,0
41,Private,394669,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1741,40,United-States,0
36,Private,171676,13,Never-married,Sales,Not-in-family,White,Female,0,1741,40,United-States,0
44,Federal-gov,139161,12,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1741,40,United-States,0
28,Private,191088,9,Divorced,Other-service,Not-in-family,White,Female,0,1741,52,United-States,0
52,Private,208630,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1741,38,United-States,0
45,Private,428350,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,1740,40,United-States,0
41,Local-gov,343079,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1740,20,United-States,0
31,Private,47296,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,20,United-States,0
33,Private,100135,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,25,United-States,0
34,Local-gov,134886,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1740,35,United-States,0
31,Private,109428,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1740,40,United-States,0
45,Local-gov,132563,15,Divorced,Prof-specialty,Unmarried,Black,Female,0,1726,40,United-States,0
32,State-gov,213389,10,Divorced,Protective-serv,Unmarried,White,Female,0,1726,38,United-States,0
25,Private,122489,13,Never-married,Exec-managerial,Own-child,White,Female,0,1726,60,United-States,0
20,Private,91939,9,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1721,30,United-States,0
39,Private,52978,10,Divorced,Other-service,Not-in-family,White,Female,0,1721,55,United-States,0
19,Private,184737,9,Never-married,Other-service,Own-child,White,Female,0,1721,40,United-States,0
18,Private,144711,9,Never-married,Sales,Not-in-family,White,Female,0,1721,40,United-States,0
19,Local-gov,210308,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,30,United-States,0
17,Private,93235,8,Never-married,Other-service,Own-child,White,Female,0,1721,25,United-States,0
19,Private,243941,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,0,1721,25,United-States,0
21,Private,132053,10,Never-married,Adm-clerical,Own-child,White,Female,0,1721,35,United-States,0
23,Private,129767,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,1721,40,United-States,0
39,Self-emp-not-inc,251710,6,Married-spouse-absent,Other-service,Not-in-family,White,Female,0,1721,15,United-States,0
20,Private,111697,10,Never-married,Adm-clerical,Own-child,White,Female,0,1719,28,United-States,0
21,Private,32616,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,16,United-States,0
18,Private,201901,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,1719,15,United-States,0
19,Private,158118,9,Never-married,Other-service,Not-in-family,White,Female,0,1719,40,United-States,0
47,Private,27815,5,Divorced,Other-service,Not-in-family,White,Female,0,1719,30,United-States,0
57,Private,299358,9,Widowed,Other-service,Other-relative,White,Female,0,1719,25,United-States,0
23,Private,151910,13,Never-married,Machine-op-inspct,Own-child,White,Female,0,1719,40,United-States,0
21,Private,387335,10,Never-married,Tech-support,Own-child,White,Female,0,1719,9,United-States,0
36,State-gov,110964,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1672,38,United-States,0
28,Private,196690,11,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1669,42,United-States,0
48,Private,125933,10,Widowed,Exec-managerial,Unmarried,Black,Female,0,1669,38,United-States,0
26,Private,117833,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1669,50,United-States,0
47,Private,155124,11,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
34,Private,185041,9,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,45,United-States,0
32,Private,48458,9,Never-married,Sales,Own-child,Black,Female,0,1669,45,United-States,0
38,Local-gov,30509,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,55,United-States,0
30,Private,33688,9,Never-married,Transport-moving,Unmarried,White,Female,0,1669,70,United-States,0
26,Private,104834,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
40,Private,180032,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
56,Local-gov,52953,16,Divorced,Prof-specialty,Not-in-family,White,Female,0,1669,38,United-States,0
44,Local-gov,196456,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1669,40,United-States,0
53,Local-gov,137250,14,Widowed,Prof-specialty,Unmarried,Black,Female,0,1669,35,United-States,0
61,Private,190682,9,Widowed,Craft-repair,Not-in-family,Black,Female,0,1669,50,United-States,0
81,Self-emp-not-inc,123959,13,Widowed,Prof-specialty,Not-in-family,White,Female,0,1668,3,Hungary,0
51,Local-gov,47415,12,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1628,30,United-States,0
40,Private,87771,9,Married-civ-spouse,Craft-repair,Wife,White,Female,0,1628,45,United-States,0
23,Private,107801,10,Never-married,Adm-clerical,Own-child,White,Female,0,1617,25,United-States,0
43,Private,216042,10,Divorced,Tech-support,Own-child,White,Female,0,1617,72,United-States,0
55,State-gov,71630,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,0
56,Private,99359,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1617,40,United-States,0
44,Private,344920,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,20,United-States,0
36,Private,206253,10,Never-married,Other-service,Not-in-family,White,Female,0,1617,40,United-States,0
62,Private,109463,10,Separated,Sales,Unmarried,White,Female,0,1617,33,United-States,0
33,Private,190772,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,1617,40,United-States,0
19,Private,242941,10,Never-married,Sales,Own-child,White,Female,0,1602,10,United-States,0
26,Private,303973,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,1602,15,Mexico,0
19,Private,240468,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,0
32,Private,105938,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,1602,20,United-States,0
21,Private,180339,11,Never-married,Farming-fishing,Not-in-family,White,Female,0,1602,30,United-States,0
17,Private,209949,7,Never-married,Sales,Own-child,White,Female,0,1602,12,United-States,0
57,Private,142791,4,Widowed,Sales,Other-relative,White,Female,0,1602,3,United-States,0
30,Private,48829,9,Never-married,Sales,Not-in-family,White,Female,0,1602,30,United-States,0
17,Private,225106,6,Never-married,Other-service,Own-child,White,Female,0,1602,18,United-States,0
17,Local-gov,170916,6,Never-married,Protective-serv,Own-child,White,Female,0,1602,40,United-States,0
21,State-gov,145651,10,Never-married,Sales,Own-child,Black,Female,0,1602,12,United-States,0
18,Private,166889,10,Never-married,Handlers-cleaners,Own-child,Black,Female,0,1602,35,United-States,0
18,Private,404868,7,Never-married,Sales,Own-child,Black,Female,0,1602,20,United-States,0
17,Federal-gov,99893,7,Never-married,Adm-clerical,Not-in-family,Black,Female,0,1602,40,United-States,0
17,Private,218361,6,Never-married,Other-service,Own-child,White,Female,0,1602,12,United-States,0
57,Self-emp-not-inc,118806,2,Widowed,Craft-repair,Other-relative,White,Female,0,1602,45,Columbia,0
17,Private,132680,6,Never-married,Other-service,Own-child,White,Female,0,1602,10,United-States,0
21,Private,301408,10,Never-married,Sales,Own-child,White,Female,0,1602,22,United-States,0
46,Private,155933,13,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1602,8,United-States,0
18,Private,41381,9,Never-married,Sales,Own-child,White,Female,0,1602,20,United-States,0
23,Private,183327,9,Never-married,Craft-repair,Own-child,Black,Female,0,1594,20,United-States,0
27,Private,60374,9,Widowed,Craft-repair,Unmarried,White,Female,0,1594,26,United-States,0
48,Private,254809,6,Divorced,Machine-op-inspct,Unmarried,White,Female,0,1594,32,United-States,0
46,Private,213611,4,Married-spouse-absent,Priv-house-serv,Unmarried,White,Female,0,1594,24,Guatemala,0
31,Private,651396,9,Never-married,Sales,Own-child,White,Female,0,1594,30,United-States,0
25,Private,52536,12,Divorced,Tech-support,Own-child,White,Female,0,1594,25,United-States,0
26,Private,149734,9,Separated,Craft-repair,Unmarried,Black,Female,0,1594,40,United-States,0
35,Private,220943,9,Divorced,Other-service,Unmarried,Black,Female,0,1594,40,United-States,0
27,Private,137645,13,Never-married,Sales,Not-in-family,Black,Female,0,1590,40,United-States,0
32,Private,43403,10,Divorced,Farming-fishing,Not-in-family,White,Female,0,1590,54,United-States,0
55,Private,151474,13,Never-married,Tech-support,Other-relative,White,Female,0,1590,38,United-States,0
29,State-gov,188986,11,Never-married,Tech-support,Not-in-family,White,Female,0,1590,64,United-States,0
29,Private,183009,13,Never-married,Prof-specialty,Not-in-family,Other,Female,0,1590,40,United-States,0
32,Private,290964,13,Never-married,Sales,Not-in-family,White,Female,0,1590,40,United-States,0
44,State-gov,154176,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,1590,40,United-States,0
51,Private,348099,9,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,1590,40,United-States,0
48,Private,99096,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,1590,38,United-States,0
45,Private,293691,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,0,1590,40,Japan,0
50,Private,188186,14,Divorced,Sales,Not-in-family,White,Female,0,1590,45,United-States,0
32,Private,317219,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1590,40,United-States,0
46,Private,160474,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1590,43,United-States,0
32,Private,165949,13,Divorced,Machine-op-inspct,Not-in-family,White,Female,0,1590,42,United-States,0
34,Private,211948,9,Divorced,Sales,Not-in-family,White,Female,0,1590,40,United-States,0
21,Private,146499,11,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0,1579,40,United-States,0
26,Self-emp-not-inc,221626,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1579,20,United-States,0
27,Private,87006,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,1579,40,United-States,0
45,Private,196584,11,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,40,United-States,1
53,Private,156843,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,54,United-States,1
51,Federal-gov,282680,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,70,United-States,1
46,Federal-gov,43206,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,50,United-States,1
51,Private,216475,13,Never-married,Sales,Not-in-family,White,Female,0,1564,43,United-States,1
42,Private,143046,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,38,United-States,1
46,State-gov,119904,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,1564,55,United-States,1
28,Private,181291,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,50,United-States,1
28,Private,190067,13,Never-married,Prof-specialty,Own-child,White,Female,0,1564,40,United-States,1
31,Private,44464,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,1564,60,United-States,1
25,Private,178505,10,Never-married,Exec-managerial,Other-relative,White,Female,0,1504,45,United-States,0
59,Local-gov,114401,9,Widowed,Other-service,Not-in-family,White,Female,0,1504,19,United-States,0
47,Private,223342,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1504,35,United-States,0
44,Private,222978,9,Divorced,Sales,Not-in-family,White,Female,0,1504,40,United-States,0
31,Private,187901,10,Never-married,Sales,Not-in-family,White,Female,0,1504,40,United-States,0
44,Private,262684,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,1504,45,United-States,0
27,Private,189462,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,1504,45,United-States,0
